time,seconds_elapsed,relativeAltitude,pressure
1671363293362929700,96.0509296875,-0.44126129150390625,999.7689819335938
1671363294363506400,97.05150634765624,-0.44126129150390625,999.7689819335938
1671363295364078600,98.05207861328125,-0.43862152099609375,999.7689056396484
1671363296364657700,99.05265771484375,-0.43862152099609375,999.7689056396484
1671363297365239600,100.05323950195313,-0.45447540283203125,999.7705841064453
1671363298365820700,101.05382055664063,-0.46768951416015625,999.7722625732422
1671363299366384400,102.05438427734374,-0.47032928466796875,999.7725677490234
1671363300366965500,103.05496557617188,-0.475616455078125,999.7733306884766
1671363301367540500,104.05554052734375,-0.48882293701171875,999.7747039794922
1671363302368114400,105.05611450195312,-0.48882293701171875,999.7747039794922
1671363303368695600,106.05669555664062,-0.49939727783203125,999.7758483886719
1671363304369270500,107.0572705078125,-0.49939727783203125,999.7759246826172
1671363305369843500,108.05784350585938,-0.49939727783203125,999.7759246826172
1671363306370424600,109.05842456054687,-0.48354339599609375,999.7740936279297
1671363307371000600,110.05900048828126,-0.48354339599609375,999.7740936279297
1671363308371576600,111.05957666015625,-0.4914703369140625,999.7752380371094
1671363309372152600,112.06015258789063,-0.5020370483398438,999.7764587402344
1671363310372730400,113.06073046875,-0.5099639892578125,999.7774505615234
1671363311373306600,114.061306640625,-0.52581787109375,999.7791290283203
1671363312373881600,115.06188159179688,-0.5337448120117188,999.7801208496094
1671363313374454500,116.06245458984375,-0.5311050415039062,999.7798919677734
1671363314375032600,117.06303247070312,-0.5337448120117188,999.7801208496094
1671363315375612400,118.0636123046875,-0.5416717529296875,999.7810363769531
1671363316376191700,119.06419165039063,-0.5443115234375,999.7813415527344
1671363317376761600,120.06476171875,-0.5443115234375,999.7813415527344
1671363318377340700,121.06534057617188,-0.5469589233398438,999.7815704345703
1671363319377917400,122.06591748046876,-0.539031982421875,999.7807312011719
1671363320378489600,123.06648950195313,-0.5469589233398438,999.7815704345703
1671363321379064600,124.06706469726562,-0.5495986938476562,999.7820281982422
1671363322379643600,125.0676435546875,-0.5495986938476562,999.7820281982422
1671363323380222500,126.06822241210938,-0.5443115234375,999.7814178466797
1671363324380797700,127.06879760742187,-0.5337448120117188,999.7801971435547
1671363325381615600,128.06961572265624,-0.5337448120117188,999.7801208496094
1671363326381945600,129.06994555664062,-0.5337448120117188,999.7801971435547
1671363327382523600,130.07052368164062,-0.5522384643554688,999.7822570800781
