time,seconds_elapsed,z,y,x
1667915996457141800,0.704141845703125,-22.491622924804688,20.054622650146484,-26.6837215423584
1667915996467215600,0.714215576171875,-22.380508422851562,19.666976928710938,-26.73545265197754
1667915996477290800,0.724290771484375,-22.549850463867188,19.62592315673828,-26.695573806762695
1667915996487365600,0.73436572265625,-22.789962768554688,19.42291259765625,-26.729612350463867
1667915996497440500,0.7444404296875,-23.049057006835938,19.400863647460938,-26.55413246154785
1667915996507515600,0.754515625,-23.431259155273438,19.34478759765625,-26.134889602661133
1667915996517590500,0.764590576171875,-23.722274780273438,19.308338165283203,-25.838403701782227
1667915996527665700,0.774665771484375,-24.123672485351562,19.145709991455078,-25.69207191467285
1667915996537739500,0.784739501953125,-24.629135131835938,19.26837158203125,-25.740327835083008
1667915996547814700,0.794814697265625,-25.070632934570312,19.413738250732422,-25.309934616088867
1667915996557889800,0.804889892578125,-25.513809204101562,19.237064361572266,-25.074525833129883
1667915996567964700,0.814964599609375,-25.121047973632812,18.918163299560547,-24.741601943969727
1667915996578039600,0.82503955078125,-25.816360473632812,18.6514892578125,-24.640966415405273
1667915996588114400,0.835114501953125,-26.279556274414062,18.57400894165039,-24.692251205444336
1667915996598188500,0.8451884765625,-26.378005981445312,18.471942901611328,-24.373262405395508
1667915996608263400,0.855263427734375,-26.632553100585938,18.091529846191406,-24.494443893432617
1667915996618338600,0.865338623046875,-27.025924682617188,17.75885009765625,-24.31410789489746
1667915996628413700,0.87541357421875,-27.034194946289062,17.46990203857422,-24.279375076293945
1667915996638488600,0.885488525390625,-26.673324584960938,17.128246307373047,-24.60959815979004
1667915996648563700,0.895563720703125,-27.116592407226562,16.54852294921875,-24.75545310974121
1667915996658638600,0.905638671875,-27.421463012695312,16.41689682006836,-24.560964584350586
1667915996668712700,0.915712646484375,-27.511276245117188,16.10357666015625,-24.682100296020508
1667915996678787600,0.92578759765625,-27.671524047851562,15.833011627197266,-24.50023078918457
1667915996688862500,0.935862548828125,-27.985671997070312,15.754207611083984,-24.3449649810791
1667915996698937600,0.9459375,-28.067550659179688,15.728755950927734,-23.89449119567871
1667915996709012500,0.956012451171875,-28.343734741210938,16.352977752685547,-23.694238662719727
1667915996719087600,0.966087646484375,-28.492843627929688,16.390159606933594,-23.414297103881836
1667915996729162800,0.976162841796875,-28.530075073242188,16.561687469482422,-23.142148971557617
1667915996739236600,0.986236572265625,-28.530227661132812,16.226253509521484,-22.861101150512695
1667915996749311700,0.996311767578125,-28.594711303710938,16.501873016357422,-22.751279830932617
1667915996759386600,1.00638671875,-29.064529418945312,16.45433807373047,-22.989187240600586
1667915996769461500,1.01646142578125,-28.973068237304688,16.402984619140625,-23.02577781677246
1667915996779536600,1.02653662109375,-28.882766723632812,16.363391876220703,-22.951223373413086
1667915996789611500,1.036611572265625,-28.875595092773438,16.254066467285156,-23.150636672973633
1667915996799685600,1.046685546875,-29.054275512695312,16.295574188232422,-23.32053565979004
1667915996809760500,1.056760498046875,-28.872299194335938,16.233081817626953,-23.313894271850586
1667915996819835600,1.066835693359375,-28.719619750976562,16.195636749267578,-23.49577522277832
1667915996829910500,1.07691064453125,-28.902267456054688,15.852718353271484,-23.35979652404785
1667915996839985700,1.086985595703125,-29.129135131835938,16.033206939697266,-23.364595413208008
1667915996850060800,1.097060791015625,-28.915084838867188,16.01101303100586,-23.38385581970215
1667915996860134700,1.107134765625,-29.160140991210938,15.677116394042969,-23.61452293395996
1667915996870209800,1.117209716796875,-28.891403198242188,15.720436096191406,-24.21302604675293
1667915996880284700,1.12728466796875,-28.493240356445312,15.931907653808594,-24.300161361694336
1667915996890359600,1.137359619140625,-28.733779907226562,15.654876708984375,-24.818124771118164
1667915996900434400,1.147434326171875,-28.350479125976562,15.7972412109375,-25.075063705444336
1667915996910509600,1.157509521484375,-28.387924194335938,15.360305786132812,-25.381845474243164
1667915996920584700,1.167584716796875,-28.097946166992188,15.40463638305664,-25.598360061645508
1667915996930658600,1.177658447265625,-27.584640502929688,15.431083679199219,-25.595853805541992
1667915996940733700,1.187733642578125,-27.400497436523438,15.473236083984375,-25.873048782348633
1667915996950808600,1.19780859375,-27.137283325195312,15.397106170654297,-26.1689510345459
1667915996960883700,1.2078837890625,-27.081283569335938,15.547813415527344,-26.533926010131836
1667915996970958600,1.21795849609375,-26.391555786132812,15.396240234375,-26.74774742126465
1667915996981033500,1.228033447265625,-26.338211059570312,15.45062255859375,-26.747846603393555
1667915996991107600,1.238107666015625,-26.337173461914062,15.440120697021484,-27.081029891967773
1667915997001182500,1.248182373046875,-26.324783325195312,15.415538787841797,-27.049428939819336
1667915997011257600,1.258257568359375,-25.791549682617188,15.636024475097656,-27.161710739135742
1667915997021332500,1.26833251953125,-25.598037719726562,15.378227233886719,-27.31699562072754
1667915997031407600,1.27840771484375,-25.751235961914062,15.578987121582031,-27.38996696472168
1667915997041482800,1.288482666015625,-25.908401489257812,15.300559997558594,-27.532785415649414
1667915997051556600,1.298556640625,-26.223648071289062,15.132526397705078,-27.539857864379883
1667915997061631700,1.3086318359375,-26.022476196289062,15.284507751464844,-27.77183723449707
1667915997071706600,1.31870654296875,-25.676620483398438,14.93276596069336,-27.61579704284668
1667915997081781500,1.328781494140625,-25.840744018554688,14.962600708007812,-27.867753982543945
1667915997091856600,1.338856689453125,-25.483932495117188,14.943168640136719,-27.943601608276367
1667915997101931500,1.348931640625,-25.315200805664062,15.09842300415039,-27.986440658569336
1667915997112006700,1.359006591796875,-25.459457397460938,15.013790130615234,-28.239221572875977
1667915997122080500,1.36908056640625,-25.437149047851562,15.18802261352539,-28.461259841918945
1667915997132155600,1.37915576171875,-25.341629028320312,15.083248138427734,-28.676298141479492
1667915997142230500,1.38923046875,-24.882797241210938,15.019020080566406,-28.829729080200195
1667915997152305700,1.3993056640625,-25.058425903320312,14.98501205444336,-28.893644332885742
1667915997162380800,1.409380859375,-24.595840454101562,15.126388549804688,-28.95970344543457
1667915997172455400,1.419455322265625,-24.389450073242188,14.877449035644531,-28.86319923400879
1667915997182529800,1.42952978515625,-24.408401489257812,14.844619750976562,-29.21831703186035
1667915997192604400,1.4396044921875,-24.461227416992188,14.745620727539062,-29.42388343811035
1667915997202679600,1.449679443359375,-24.464767456054688,14.600635528564453,-29.372587203979492
1667915997212754400,1.45975439453125,-24.519729614257812,14.406501770019531,-29.450960159301758
1667915997222829600,1.46982958984375,-24.856704711914062,14.249568939208984,-29.64565086364746
1667915997232904700,1.47990478515625,-24.499832153320312,13.870567321777344,-29.992799758911133
1667915997242978600,1.489978515625,-24.323532104492188,13.777774810791016,-30.006315231323242
1667915997253053700,1.5000537109375,-24.578018188476562,13.373695373535156,-30.242551803588867
1667915997263128600,1.510128662109375,-24.429122924804688,13.189483642578125,-30.086328506469727
1667915997273203700,1.52020361328125,-24.539321899414062,12.777755737304688,-30.079919815063477
1667915997283278600,1.530278564453125,-24.037460327148438,12.735172271728516,-30.323049545288086
1667915997293353500,1.540353515625,-24.048629760742188,12.432022094726562,-30.7080020904541
1667915997303427600,1.550427490234375,-24.047317504882812,12.245269775390625,-30.848127365112305
1667915997313502500,1.56050244140625,-24.015823364257812,11.929153442382812,-31.321874618530273
1667915997323577600,1.57057763671875,-23.919937133789062,11.534015655517578,-31.239023208618164
1667915997333652500,1.580652587890625,-23.982742309570312,11.023635864257812,-31.070009231567383
1667915997343727400,1.590727294921875,-24.099777221679688,11.145076751708984,-31.24012565612793
1667915997353802200,1.60080224609375,-24.179550170898438,10.92324447631836,-30.985754013061523
1667915997363877400,1.61087744140625,-24.273788452148438,10.534854888916016,-31.11307716369629
1667915997373951200,1.620951171875,-24.237777709960938,10.491451263427734,-31.013456344604492
1667915997384026400,1.6310263671875,-24.046829223632812,10.47092056274414,-30.9857120513916
1667915997394101500,1.6411015625,-24.083877563476562,10.278697967529297,-31.180910110473633
1667915997404176100,1.651176025390625,-24.145278930664062,10.282020568847656,-31.17848014831543
1667915997414251300,1.661251220703125,-24.510238647460938,10.087764739990234,-31.0889949798584
1667915997424326400,1.671326416015625,-24.995773315429688,9.77376937866211,-30.829465866088867
1667915997434400300,1.681400146484375,-25.125076293945312,9.39065170288086,-30.864282608032227
1667915997444475400,1.691475341796875,-24.941696166992188,9.059581756591797,-30.851900100708008
1667915997454550300,1.70155029296875,-25.385635375976562,9.028060913085938,-30.81279182434082
1667915997464625400,1.71162548828125,-25.494827270507812,8.797351837158203,-30.582990646362305
1667915997474700300,1.7217001953125,-25.624008178710938,8.550289154052734,-30.499391555786133
1667915997484775400,1.731775390625,-25.682205200195312,8.210617065429688,-30.599000930786133
1667915997494849300,1.741849365234375,-25.997299194335938,8.115222930908203,-30.47576332092285
1667915997504924400,1.75192431640625,-25.908981323242188,7.884479522705078,-30.466447830200195
1667915997514999300,1.761999267578125,-26.141525268554688,7.671070098876953,-30.39293098449707
1667915997525074200,1.77207421875,-26.516128540039062,7.2882232666015625,-30.354978561401367
1667915997535149300,1.7821494140625,-26.607681274414062,6.840122222900391,-30.310434341430664
1667915997545224400,1.792224365234375,-26.602828979492188,6.548454284667969,-30.11210060119629
1667915997555299300,1.80229931640625,-27.017288208007812,6.323982238769531,-29.881311416625977
1667915997565373400,1.81237353515625,-27.104904174804688,6.130481719970703,-29.536462783813477
1667915997575448300,1.8224482421875,-27.429641723632812,5.899879455566406,-29.497621536254883
1667915997585523500,1.8325234375,-27.745315551757812,5.738548278808594,-29.248991012573242
1667915997595598300,1.842598388671875,-27.873123168945312,5.5023956298828125,-29.17713737487793
1667915997605673200,1.852673095703125,-28.036087036132812,5.582714080810547,-29.38630485534668
1667915997615748400,1.862748291015625,-28.284439086914062,5.205841064453125,-29.359174728393555
1667915997625822200,1.872822265625,-27.949478149414062,5.333984375,-29.244203567504883
1667915997635897300,1.8828974609375,-27.441787719726562,5.0100860595703125,-29.173654556274414
1667915997645972200,1.89297216796875,-27.718856811523438,4.7633209228515625,-29.503938674926758
1667915997656047400,1.90304736328125,-27.850265502929688,4.593631744384766,-29.75163459777832
1667915997666122200,1.913122314453125,-28.262557983398438,4.3730926513671875,-29.836881637573242
1667915997676197400,1.923197265625,-28.059707641601562,4.096317291259766,-29.77690315246582
1667915997686271500,1.933271484375,-27.916305541992188,3.9400100708007812,-29.62532615661621
1667915997696346400,1.943346435546875,-28.593612670898438,3.407360076904297,-29.452131271362305
1667915997706421200,1.953421142578125,-28.619430541992188,3.2826576232910156,-29.372209548950195
1667915997716496100,1.96349609375,-28.745010375976562,2.9363441467285156,-29.30467414855957
1667915997726571300,1.9735712890625,-29.204299926757812,2.72930908203125,-29.058195114135742
1667915997736646400,1.983646484375,-29.063247680664062,2.2962608337402344,-29.034074783325195
1667915997746720300,1.99372021484375,-29.306655883789062,2.0145111083984375,-28.793771743774414
1667915997756795400,2.00379541015625,-29.419906616210938,1.7844581604003906,-28.832544326782227
1667915997766870300,2.013870361328125,-29.507675170898438,1.7086639404296875,-28.497793197631836
1667915997776945400,2.0239453125,-29.913833618164062,1.3382415771484375,-28.285913467407227
1667915997787020300,2.034020263671875,-30.209182739257812,1.0514678955078125,-27.97597312927246
1667915997797095400,2.044095458984375,-30.352249145507812,0.7704238891601562,-27.836530685424805
1667915997807169300,2.054169189453125,-30.641921997070312,0.5795516967773438,-27.207021713256836
1667915997817244400,2.064244384765625,-30.563644409179688,0.1117095947265625,-27.414140701293945
1667915997827319300,2.0743193359375,-30.673721313476562,-0.07888412475585938,-27.347719192504883
1667915997837394200,2.084394287109375,-31.189895629882812,-0.2943572998046875,-26.82670021057129
1667915997847469300,2.09446923828125,-31.329483032226562,-0.5466270446777344,-26.677968978881836
1667915997857544400,2.10454443359375,-31.440719604492188,-0.8499412536621094,-26.651933670043945
1667915997867619300,2.114619384765625,-31.392654418945312,-1.2040252685546875,-26.511850357055664
1667915997877693400,2.124693359375,-31.602218627929688,-1.6284599304199219,-26.329626083374023
1667915997887768300,2.134768310546875,-31.687271118164062,-1.7977371215820312,-26.3560848236084
1667915997897843500,2.144843505859375,-31.843887329101562,-1.9546699523925781,-26.285688400268555
1667915997907918300,2.15491845703125,-31.606552124023438,-2.1868057250976562,-26.148698806762695
1667915997917993200,2.1649931640625,-31.542984008789062,-2.655303955078125,-26.281625747680664
1667915997928068400,2.175068359375,-31.979995727539062,-2.752422332763672,-25.87882423400879
1667915997938142200,2.18514208984375,-31.786575317382812,-2.952503204345703,-25.777803421020508
1667915997948217300,2.19521728515625,-31.668106079101562,-3.114582061767578,-25.778745651245117
1667915997958292200,2.205292236328125,-31.484542846679688,-3.5668716430664062,-26.046998977661133
1667915997968367400,2.215367431640625,-31.658645629882812,-4.206882476806641,-25.82636833190918
1667915997978442500,2.2254423828125,-31.315689086914062,-4.2009429931640625,-25.460359573364258
1667915997988517400,2.235517333984375,-31.367874145507812,-4.361419677734375,-25.738306045532227
1667915997998591500,2.245591552734375,-31.282608032226562,-4.689739227294922,-25.64164161682129
1667915998008666400,2.255666259765625,-31.907943725585938,-4.878925323486328,-25.648088455200195
1667915998018741200,2.2657412109375,-31.810348510742188,-5.392433166503906,-25.35017204284668
1667915998028816100,2.275816162109375,-31.998092651367188,-5.575904846191406,-25.200639724731445
1667915998038891300,2.285891357421875,-31.959243774414062,-5.662059783935547,-25.39116859436035
1667915998048966400,2.29596630859375,-31.626876831054688,-5.930946350097656,-25.360197067260742
1667915998059040300,2.306040283203125,-31.396102905273438,-6.058265686035156,-25.204790115356445
1667915998069115400,2.316115478515625,-31.373275756835938,-6.492279052734375,-25.11696434020996
1667915998079190300,2.326190185546875,-31.456100463867188,-6.661388397216797,-25.12221336364746
1667915998089265400,2.336265380859375,-31.692459106445312,-6.890628814697266,-25.00115394592285
1667915998099340300,2.34634033203125,-31.446487426757812,-6.935337066650391,-25.373441696166992
1667915998109415200,2.356415283203125,-31.043411254882812,-7.059612274169922,-25.27610969543457
1667915998119489500,2.366489501953125,-31.052291870117188,-7.2570648193359375,-25.491987228393555
1667915998129564200,2.376564208984375,-31.008102416992188,-7.3065032958984375,-25.513269424438477
1667915998139639300,2.386639404296875,-30.949722290039062,-7.3795318603515625,-25.951021194458008
1667915998149714200,2.396714111328125,-30.415481567382812,-7.827350616455078,-25.83708381652832
1667915998159789300,2.406789306640625,-30.158187866210938,-7.899600982666016,-26.079172134399414
1667915998169864400,2.416864501953125,-30.401992797851562,-7.977603912353516,-26.315828323364258
1667915998179938300,2.426938232421875,-29.924972534179688,-7.913959503173828,-26.504907608032227
1667915998190013400,2.437013427734375,-29.899673461914062,-8.128238677978516,-26.63294792175293
1667915998200088300,2.44708837890625,-29.637222290039062,-8.126270294189453,-26.48114585876465
1667915998210163500,2.45716357421875,-29.588638305664062,-8.355350494384766,-26.45613670349121
1667915998220238300,2.46723828125,-29.703872680664062,-8.605552673339844,-26.11823081970215
1667915998230313200,2.477313232421875,-29.476242065429688,-8.879844665527344,-26.18421745300293
1667915998240387300,2.48738720703125,-29.488418579101562,-9.107765197753906,-26.21928596496582
1667915998250462200,2.497462158203125,-29.406875610351562,-9.374656677246094,-26.052515029907227
1667915998260537300,2.507537353515625,-29.771072387695312,-9.576271057128906,-25.811464309692383
1667915998270612200,2.5176123046875,-29.648971557617188,-9.867263793945312,-25.8719539642334
1667915998280687400,2.527687255859375,-29.881912231445312,-10.067352294921875,-25.895631790161133
1667915998290762500,2.537762451171875,-29.485549926757812,-10.11932373046875,-25.864675521850586
1667915998300837400,2.54783740234375,-29.529251098632812,-10.314544677734375,-26.066816329956055
1667915998310911500,2.557911376953125,-29.151809692382812,-10.2010498046875,-26.029237747192383
1667915998320986400,2.567986328125,-29.496597290039062,-10.72784423828125,-26.012025833129883
1667915998331061200,2.578061279296875,-29.093185424804688,-10.959609985351562,-26.1304988861084
1667915998341140000,2.588139892578125,-28.925674438476562,-10.927070617675781,-26.043859481811523
1667915998351214800,2.59821484375,-28.905380249023438,-11.24432373046875,-26.112520217895508
1667915998361290000,2.6082900390625,-28.480667114257812,-11.445571899414062,-26.29680824279785
1667915998371363800,2.61836376953125,-28.661911010742188,-11.6043701171875,-26.14365577697754
1667915998381439000,2.62843896484375,-28.683212280273438,-11.65966796875,-26.22209358215332
1667915998391513900,2.638513916015625,-28.656356811523438,-11.718070983886719,-26.06281089782715
1667915998401589000,2.648589111328125,-28.661026000976562,-11.995765686035156,-25.99602699279785
1667915998411664100,2.6586640625,-28.640518188476562,-12.239494323730469,-26.00263786315918
1667915998421738800,2.66873876953125,-28.450149536132812,-12.292510986328125,-25.828828811645508
1667915998431813000,2.678813232421875,-28.352157592773438,-12.705581665039062,-25.654504776000977
1667915998441887700,2.6888876953125,-27.923355102539062,-12.890159606933594,-25.52992820739746
1667915998451963000,2.698962890625,-28.096725463867188,-13.123252868652344,-25.46073341369629
1667915998462038000,2.7090380859375,-28.089920043945312,-13.354286193847656,-25.483434677124023
1667915998472113000,2.71911279296875,-28.194351196289062,-13.390617370605469,-25.56568717956543
1667915998482188000,2.72918798828125,-28.220016479492188,-13.516136169433594,-25.573965072631836
1667915998492262000,2.739261962890625,-27.971969604492188,-13.553123474121094,-25.269800186157227
1667915998502337000,2.7493369140625,-28.041275024414062,-13.962715148925781,-25.17889976501465
1667915998512412000,2.759411865234375,-28.284500122070312,-14.062767028808594,-24.97151756286621
1667915998522487000,2.769487060546875,-28.565597534179688,-14.206527709960938,-25.128576278686523
1667915998532562000,2.77956201171875,-27.753128051757812,-14.461296081542969,-25.090620040893555
1667915998542636800,2.78963671875,-27.982345581054688,-14.568832397460938,-24.785600662231445
1667915998552711000,2.7997109375,-27.837326049804688,-14.899261474609375,-24.821603775024414
1667915998562785800,2.809785888671875,-27.743698120117188,-15.118728637695312,-24.763002395629883
1667915998572861000,2.81986083984375,-27.629135131835938,-15.254623413085938,-24.87920570373535
1667915998582936000,2.82993603515625,-27.736495971679688,-15.366424560546875,-24.78325080871582
1667915998593011000,2.840010986328125,-27.465072631835938,-15.667594909667969,-24.753244400024414
1667915998603086000,2.850086181640625,-26.890487670898438,-15.6513671875,-24.84910774230957
1667915998613160000,2.860159912109375,-27.395339965820312,-15.742446899414062,-24.624929428100586
1667915998623235000,2.870235107421875,-27.661209106445312,-16.017593383789062,-24.4826717376709
1667915998633310000,2.88031005859375,-27.390151977539062,-16.052963256835938,-24.458471298217773
1667915998643384800,2.890384765625,-27.338607788085938,-16.132736206054688,-24.522558212280273
1667915998653460000,2.9004599609375,-27.699325561523438,-16.32245635986328,-24.38807487487793
1667915998663534800,2.910534912109375,-27.464035034179688,-16.249916076660156,-24.391660690307617
1667915998673609000,2.92060888671875,-27.085647583007812,-16.39147186279297,-24.470849990844727
1667915998683683800,2.930683837890625,-26.952285766601562,-16.843772888183594,-24.536211013793945
1667915998693759000,2.940759033203125,-27.187789916992188,-17.152938842773438,-24.360139846801758
1667915998703834000,2.950834228515625,-27.140975952148438,-17.371246337890625,-24.348867416381836
1667915998713909000,2.960908935546875,-27.247482299804688,-17.531829833984375,-24.19481086730957
1667915998723984100,2.970984130859375,-27.067886352539062,-17.810523986816406,-24.249853134155273
1667915998734058000,2.98105810546875,-27.006332397460938,-17.58007049560547,-24.171049118041992
1667915998744133000,2.991133056640625,-26.878952026367188,-17.985855102539062,-24.148710250854492
1667915998754207700,3.001207763671875,-27.032363891601562,-17.951011657714844,-23.776742935180664
1667915998764283000,3.011282958984375,-26.885452270507812,-18.07970428466797,-23.879133224487305
1667915998774358000,3.02135791015625,-26.444107055664062,-17.87230682373047,-23.943937301635742
1667915998784433000,3.031432861328125,-26.428329467773438,-17.873207092285156,-23.81995964050293
1667915998794507000,3.041507080078125,-26.696243286132812,-18.182334899902344,-23.809179306030273
1667915998804582000,3.051581787109375,-26.717056274414062,-18.1395263671875,-23.87553596496582
1667915998814657000,3.061656982421875,-26.474563598632812,-18.225173950195312,-23.906484603881836
1667915998824732000,3.07173193359375,-26.403549194335938,-18.292572021484375,-23.90650749206543
1667915998834807000,3.08180712890625,-26.592453002929688,-18.595657348632812,-23.68182945251465
1667915998844882000,3.0918818359375,-26.812118530273438,-18.444549560546875,-23.644147872924805
1667915998854956000,3.1019560546875,-26.838088989257812,-18.51215362548828,-23.364355087280273
1667915998865031000,3.112031005859375,-26.691299438476562,-18.94562530517578,-23.415868759155273
1667915998875105800,3.122105712890625,-26.901565551757812,-18.976226806640625,-23.26337242126465
1667915998885181000,3.132180908203125,-26.646163940429688,-18.66539764404297,-23.48460578918457
1667915998895256000,3.142256103515625,-26.869033813476562,-18.754791259765625,-23.302377700805664
1667915998905331000,3.1523310546875,-26.430587768554688,-18.62054443359375,-23.64544105529785
1667915998915405000,3.162405029296875,-26.507827758789062,-18.546775817871094,-23.702726364135742
1667915998925480000,3.17247998046875,-26.768051147460938,-18.728736877441406,-23.635927200317383
1667915998935555000,3.18255517578125,-27.016708374023438,-18.857215881347656,-23.76555824279785
1667915998945630000,3.1926298828125,-26.898086547851562,-19.09881591796875,-23.71071434020996
1667915998955704800,3.202704833984375,-26.895126342773438,-19.15332794189453,-23.59111976623535
1667915998965779000,3.212779052734375,-26.335708618164062,-19.014144897460938,-24.149011611938477
1667915998975853800,3.222853759765625,-26.534194946289062,-19.061294555664062,-24.326642990112305
1667915998985929000,3.232928955078125,-26.153854370117188,-19.102210998535156,-24.54191017150879
1667915998996003800,3.24300390625,-26.208602905273438,-19.574996948242188,-24.81415367126465
1667915999006079000,3.253078857421875,-25.849197387695312,-19.476478576660156,-24.86787223815918
1667915999016154000,3.263154052734375,-25.611831665039062,-19.53417205810547,-24.9632625579834
1667915999026228000,3.27322802734375,-25.373397827148438,-19.529327392578125,-25.341524124145508
1667915999036303000,3.28330322265625,-25.146224975585938,-19.58026123046875,-25.2099666595459
1667915999046378000,3.2933779296875,-25.128799438476562,-19.47504425048828,-25.398462295532227
1667915999056452900,3.303452880859375,-25.129592895507812,-19.645713806152344,-25.4536190032959
1667915999066527700,3.31352783203125,-25.658645629882812,-19.66143035888672,-25.236730575561523
1667915999076603000,3.323602783203125,-25.791915893554688,-19.69861602783203,-25.4182186126709
1667915999086676700,3.3336767578125,-25.872299194335938,-19.717483520507812,-25.575429916381836
1667915999096751900,3.343751953125,-25.302932739257812,-19.55652618408203,-25.82415199279785
