time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1667915995993698600,0.240698486328125,-1.5394841551320142,0.31297937616299054,0.6218520882040508,-0.7270479144284477,-0.6924452075271599,0.18937646004375305,-0.1992292075027145
1667915996003772700,0.250772705078125,-1.5442320447234248,0.3125795446368699,0.6239148903315195,-0.7268310289327026,-0.6907677853006836,0.18937809205198788,-0.19679595245125078
1667915996013847600,0.26084765625,-1.5499656882646715,0.3122898513437494,0.6263049221166678,-0.7260166463069642,-0.6888891322634944,0.18880896142913076,-0.194995587051997
1667915996023922700,0.270922607421875,-1.5563105293792299,0.3116843235613118,0.6290831992265586,-0.7235158902243196,-0.6870139047690046,0.18740057559682644,-0.1936906363820053
1667915996033997800,0.280997802734375,-1.5629176858780551,0.3106557867851357,0.6321602291210117,-0.7193850375079088,-0.6852177096013031,0.18531896388127328,-0.1926200419023677
1667915996044072700,0.29107275390625,-1.5694503591905034,0.30946710081733336,0.6352711584302483,-0.7147622498046441,-0.6834800185533716,0.18307274358595543,-0.1915975883532555
1667915996054147800,0.30114794921875,-1.5757658034987427,0.30843211868298703,0.6382079949154443,-0.7108808914231657,-0.6817153199576816,0.1811752273049747,-0.19041951500089085
1667915996064222500,0.311222412109375,-1.5818898601718923,0.3078630483466659,0.6408340479079716,-0.7088283844760498,-0.6798079230597653,0.18003690237675007,-0.18895024283227893
1667915996074296800,0.321296875,-1.5879632128571268,0.30798912321488897,0.6430986840572989,-0.709334434289223,-0.6776429385505204,0.1799075450123811,-0.18710651934055814
1667915996084371700,0.331371826171875,-1.594287836933492,0.3089443788886441,0.6450565556331537,-0.7127366876884277,-0.6750888998919257,0.1808601713244933,-0.1848506840437857
1667915996094446600,0.341446533203125,-1.6008579698228111,0.31069552778771636,0.6467208707730908,-0.718813031125766,-0.6721699713419989,0.18277868357072183,-0.18227446780525994
1667915996104521700,0.351521728515625,-1.6075560029374145,0.3130112059240461,0.648154747852951,-0.7267776595837733,-0.668995051496438,0.18537839221874397,-0.17945985137853512
1667915996114596600,0.3615966796875,-1.6142945088594165,0.31553328516945534,0.6494946539771199,-0.7354745227567097,-0.6656986780059694,0.1882567831098432,-0.17647115415414505
1667915996124671700,0.371671630859375,-1.620972393557914,0.31777712836694094,0.6509373928267573,-0.7434273285897255,-0.6624519179258506,0.19093366725623442,-0.1733188397173131
1667915996134745600,0.38174560546875,-1.627415208338697,0.319450059458496,0.6525624549036038,-0.7497282446178611,-0.6594085603364312,0.19311709054938353,-0.17007298571815122
1667915996144820700,0.39182080078125,-1.6334621307962003,0.32051998604457915,0.6543280068195303,-0.7543477479237017,-0.6566290206753717,0.1948337746984492,-0.16672642043107874
1667915996154896000,0.401895751953125,-1.638923290712279,0.3210804528877362,0.6561189362762494,-0.7576913836966519,-0.6541348415608572,0.19627253539688463,-0.16322741964744716
1667915996164970800,0.411970703125,-1.6437052826748448,0.32129015061635174,0.6578235938940289,-0.7602517973414199,-0.6519155723890901,0.19760268699005062,-0.1596095032651001
1667915996175045600,0.422045654296875,-1.6477634296350303,0.32108162349176006,0.6594592593896444,-0.7619173148345559,-0.6499914550928947,0.19882456772357332,-0.15579672020021526
1667915996185120500,0.43212060546875,-1.6512421086850229,0.32037469763890153,0.6611195188733707,-0.7626258286630007,-0.6482973856649745,0.19997909776036804,-0.15155550359776643
1667915996195195600,0.442195556640625,-1.6544748837120071,0.31935189454697227,0.6628392473750171,-0.7629923516816721,-0.6466430866381492,0.2012739557825173,-0.14671461170657593
1667915996205269500,0.45226953125,-1.6578023150651557,0.3182627492005031,0.6646234805401087,-0.7637083229038459,-0.6448396568378995,0.20289467575879075,-0.1412287660450261
1667915996215344600,0.4623447265625,-1.6614004151331412,0.31726380534608417,0.6664616988615781,-0.7651335215502387,-0.6427944733144213,0.20490882277147876,-0.1351541703843465
1667915996225419800,0.472419677734375,-1.665246964405966,0.3163833485680828,0.6683311837390716,-0.7671379153293594,-0.6405509371253074,0.2071946156089786,-0.12872526138675508
1667915996235494700,0.48249462890625,-1.6694028262163667,0.31560734837786975,0.6702596925370558,-0.7693782583609119,-0.6381561469529937,0.2095249602831201,-0.12224551256238159
1667915996245569800,0.49256982421875,-1.6739490855983248,0.3146937824788114,0.6723889075827405,-0.7708561869692377,-0.6357204737838034,0.2114724262844102,-0.11599104780470483
1667915996255644700,0.502644775390625,-1.6788133078956977,0.31330769587352925,0.6748447392001509,-0.7704807879068611,-0.6334035342665829,0.21265664524666814,-0.1101022850954561
1667915996265719600,0.512719482421875,-1.6838652951130824,0.31138487476103494,0.6776024268695717,-0.7680781714233428,-0.6312780008613222,0.21303177845909513,-0.10462994257771378
1667915996275793700,0.522793701171875,-1.6889905858319774,0.30909600710827506,0.6805348825838706,-0.7642845036158034,-0.6293061605383182,0.21285135059205973,-0.09949055636616985
1667915996285868500,0.53286865234375,-1.6941005512689025,0.30669299232285774,0.6834916491088219,-0.760015209202371,-0.6274023745519027,0.21247306445508635,-0.09453343071458242
1667915996295943700,0.542943603515625,-1.6992113309866186,0.30428475866384125,0.6864300808376067,-0.7559032942734478,-0.6254493384085186,0.2122206330789398,-0.0893991846767219
1667915996306018600,0.5530185546875,-1.7043509588848798,0.3019108760937324,0.6893440069708183,-0.7523034007216733,-0.6233635607781289,0.21230271044368398,-0.08379931855791505
1667915996316093700,0.56309375,-1.7094993222744777,0.299724391362219,0.6921605837052568,-0.7497196404416644,-0.6210883846348789,0.21290439703602787,-0.07766065333637855
1667915996326168800,0.5731689453125,-1.7146953341087106,0.2977422722147406,0.6948884047857871,-0.7480831497950211,-0.6186287756119793,0.21395832276393603,-0.071089421800743
1667915996336242700,0.58324267578125,-1.7198257543630633,0.2957281829560329,0.6975890160702208,-0.746521242017831,-0.6161477541973388,0.21511946807934218,-0.06433893471351007
1667915996346317600,0.593317626953125,-1.724777012005653,0.2934993794342596,0.7002980129914573,-0.7443636592857683,-0.6137849896763188,0.2161224146797573,-0.05762271492439906
1667915996356392700,0.603392822265625,-1.7296560622897585,0.29100218043992615,0.7030727859265707,-0.7414342377772303,-0.6115233044652991,0.21690012900132577,-0.05093809928703655
1667915996366467800,0.6134677734375,-1.7344919197145432,0.2884661869700561,0.705825363624824,-0.7382246443482242,-0.6093251610250238,0.21753318772437735,-0.04447318787261945
1667915996376542500,0.62354248046875,-1.7391312046145322,0.285928902513699,0.7084865689097541,-0.7347000816003539,-0.6072794143344954,0.21795193180402433,-0.03845491724804847
1667915996386617600,0.63361767578125,-1.7436320253166728,0.28311340530683565,0.7111881601625938,-0.7300842551632547,-0.6054495889718936,0.2179194335220956,-0.03286426334591634
1667915996396692500,0.6436923828125,-1.7484889134949264,0.2799706623548623,0.7141166311473639,-0.7242953766840952,-0.6036384225088867,0.21742690967546546,-0.02746920781410445
1667915996406766600,0.6537666015625,-1.754271944844767,0.27667884278631516,0.7173915539494959,-0.7178723190768013,-0.6015490858553985,0.21664883588222222,-0.02202950160988053
1667915996416841500,0.663841552734375,-1.7612389364081567,0.27317290553677975,0.7211174554207137,-0.7105756543561391,-0.5991085613865503,0.2154881022909721,-0.01653674258676483
1667915996426916600,0.67391650390625,-1.769363078551804,0.26933750361464687,0.7253161227889388,-0.7020523396845305,-0.5963658291187333,0.21382581798161318,-0.011064966596332892
1667915996436991700,0.68399169921875,-1.7785582677298635,0.2652452775108044,0.7299167775014365,-0.6924606662565205,-0.5933413349076777,0.21168978920879708,-0.005730147891745109
1667915996447066600,0.694066650390625,-1.788789365093769,0.2611405632475733,0.734806706456927,-0.6824708492123707,-0.5899724271268475,0.20927808499130363,-0.000573583140191586
1667915996457141800,0.704141845703125,-1.7996650020491456,0.25785559608859016,0.7395587533391098,-0.6746916048167843,-0.586087241134898,0.20752106136669332,0.004696302289413659
1667915996467215600,0.714215576171875,-1.80957177506242,0.2549004685268186,0.7438257317686806,-0.6678802815421105,-0.5824714314057435,0.20609694864736386,0.009656095803542658
1667915996477290800,0.724290771484375,-1.8171273566196948,0.2519912464423829,0.7472706591442418,-0.6607845895482752,-0.5799201666988774,0.2044001534314674,0.013215248135378242
1667915996487365600,0.73436572265625,-1.8223305874294524,0.24858726228583689,0.7500896200303457,-0.6520945229595392,-0.5785539703084754,0.2021018808198669,0.015547377202876906
1667915996497440500,0.7444404296875,-1.8254256036544014,0.24449470669437873,0.7524276811497985,-0.6415205211034564,-0.5782628710247381,0.19921600504445805,0.017027674187008925
1667915996507515600,0.754515625,-1.8270898441378436,0.2397699286502636,0.7544785419789801,-0.6294438093132478,-0.5786820498750291,0.1959584815248841,0.01819283479766256
1667915996517590500,0.764590576171875,-1.8281728650208449,0.2347037245318939,0.7564139311980865,-0.6167993283907354,-0.5793332531361187,0.19267872704960082,0.019547647128991395
1667915996527665700,0.774665771484375,-1.8294070170759678,0.22957018722721864,0.7583777402104882,-0.6044458185272213,-0.5798074075717891,0.1896947795156548,0.021509264713347926
1667915996537739500,0.784739501953125,-1.8313205568408604,0.22443290106889974,0.7605167546123048,-0.5925120886188152,-0.5798819244632286,0.18703224824658057,0.024195512417688636
1667915996547814700,0.794814697265625,-1.8340814776227898,0.21927953471200912,0.7628857216857584,-0.5807630659369593,-0.5795435126051609,0.18452955793735412,0.02738929070367634
1667915996557889800,0.804889892578125,-1.8375007679875812,0.21416642268955768,0.7654064967614965,-0.5691842932515387,-0.5788984324926219,0.1821049702831593,0.030812317218041316
1667915996567964700,0.814964599609375,-1.841210758719406,0.20914726924775826,0.7679476876767785,-0.5579871552218122,-0.5780711447253519,0.1798545286367974,0.034440544280252325
1667915996578039600,0.82503955078125,-1.844972774398806,0.20423250246361185,0.7704319537519089,-0.5474986020083522,-0.5770887629794456,0.1780236327237895,0.03859921003980349
1667915996588114400,0.835114501953125,-1.848975598093968,0.19946037114333656,0.7729080034358567,-0.5381244734921551,-0.5757932082590806,0.17689225665491565,0.043760993678839566
1667915996598188500,0.8451884765625,-1.8536957944146604,0.1948972612881979,0.7755063010365109,-0.5300918371924973,-0.5739579041582278,0.17657092192476745,0.050159108040893664
1667915996608263400,0.855263427734375,-1.859602456329399,0.19050532748100532,0.7783799219142128,-0.5230576429311842,-0.5714485873782544,0.17685838740832616,0.057629929882377515
1667915996618338600,0.865338623046875,-1.8667156654734622,0.18629312033508524,0.7815301183613729,-0.5167201314190627,-0.5683247290773357,0.1775179554510191,0.06576868689322383
1667915996628413700,0.87541357421875,-1.874794914944576,0.18243390801175374,0.7848409139143084,-0.5112634124035933,-0.5647028755326382,0.17847520542954326,0.0741753817410173
1667915996638488600,0.885488525390625,-1.8836784785525937,0.17914252727286162,0.7882171054135965,-0.5069592358210097,-0.5606615269503857,0.1796675724457447,0.08245084903633058
1667915996648563700,0.895563720703125,-1.893107553826757,0.1763037558336337,0.7916173008088208,-0.5030155363192991,-0.5564543930835522,0.18060333163751063,0.08984828270986989
1667915996658638600,0.905638671875,-1.9024525669836918,0.17364457633576708,0.7949271722287158,-0.4983254443597072,-0.5525200100577141,0.1807211746937287,0.0955816085723732
1667915996668712700,0.915712646484375,-1.910803526690692,0.17085299943397037,0.797959551668646,-0.4918865067669344,-0.5493847297247351,0.17957239920666904,0.09901668346629838
1667915996678787600,0.92578759765625,-1.9174348860007793,0.16780779042605892,0.8005394851899795,-0.48338288847280114,-0.5473983992952111,0.17700853332530236,0.09985506889729347
1667915996688862500,0.935862548828125,-1.9224044679303687,0.16480817726989455,0.8026269710298765,-0.4737502113509077,-0.5464169304043952,0.1733684735480764,0.09835094889791364
1667915996698937600,0.9459375,-1.9265906654664817,0.16215145615746432,0.8044158646458026,-0.464069378441135,-0.5459005589701005,0.16915841259626924,0.0952542612788732
1667915996709012500,0.956012451171875,-1.9308885579130288,0.15978307225619115,0.8061726276615463,-0.45459926422944524,-0.5453707756078838,0.16469906483295435,0.09139691227308135
1667915996719087600,0.966087646484375,-1.9359893241115882,0.15750706397749833,0.8081294410558071,-0.44522194873494747,-0.5444795835279239,0.16018828562628018,0.08749858375254516
1667915996729162800,0.976162841796875,-1.9423500674905514,0.15530175381523928,0.8104160149750211,-0.4360667736625957,-0.5429921407237944,0.1557781447526658,0.08393345777431871
1667915996739236600,0.986236572265625,-1.9499616745271355,0.1534332519488546,0.8129756478923991,-0.4277636523838801,-0.54086961841973,0.15162056927494907,0.08064026241290605
1667915996749311700,0.996311767578125,-1.9584649694257834,0.1521663217647152,0.815654785954898,-0.4209934957644285,-0.5382165416085296,0.14790378582363145,0.07755772948196817
1667915996759386600,1.00638671875,-1.9674380383566874,0.15150384221600977,0.8183330402245594,-0.415861235383253,-0.535199836121376,0.14470224916968394,0.07472913394813673
1667915996769461500,1.01646142578125,-1.9765436675724706,0.15135049425828132,0.8209316345702894,-0.4123442834925586,-0.5319427118931332,0.14213129789728474,0.07240381668334395
1667915996779536600,1.02653662109375,-1.9855889695327102,0.15148995782014438,0.8234353413325902,-0.4100881732793336,-0.5285335101667709,0.14020522638117627,0.07082403311926129
1667915996789611500,1.036611572265625,-1.9945843190734245,0.15148870936074763,0.8259260909413422,-0.40811235715206223,-0.5250274581998295,0.13872115179476496,0.07013285185642147
1667915996799685600,1.046685546875,-2.003724911794267,0.15099661894711783,0.8285211624438801,-0.40550588926760806,-0.5214106482478625,0.13741707967283526,0.07030132102078442
1667915996809760500,1.056760498046875,-2.0131276761053796,0.1499247660202874,0.8312676243561645,-0.4018741053352849,-0.5176840621813277,0.13608767628214405,0.07108308130778684
1667915996819835600,1.066835693359375,-2.022613928902548,0.14845488292904474,0.8340824571808731,-0.39749355241271944,-0.5139292817557537,0.13470089083255657,0.07217532453554662
1667915996829910500,1.07691064453125,-2.0319087649308303,0.1470511219610507,0.8368103897343718,-0.3933199167587655,-0.5102261340198108,0.1333930256149071,0.07325619219298654
1667915996839985700,1.086985595703125,-2.0408435182792686,0.14639466765242634,0.8392929033658578,-0.3908135353966291,-0.5065777916796144,0.1324194402455783,0.07402440367833728
1667915996850060800,1.097060791015625,-2.0493784056923667,0.14696448049735358,0.8414435172019572,-0.3909775540718663,-0.5029581879509334,0.13193663528366362,0.0742687322435758
1667915996860134700,1.107134765625,-2.0576340396063326,0.148843627944134,0.8432813435216967,-0.39393517994928096,-0.4993181082688644,0.1319227128999136,0.07392259491164674
1667915996870209800,1.117209716796875,-2.065915390673485,0.15169816919743417,0.8449392624417603,-0.3988741983214508,-0.4955788475236132,0.13216259823919607,0.07304687264271677
1667915996880284700,1.12728466796875,-2.0745468667845235,0.15488001663680295,0.8466090440482154,-0.4043104778763539,-0.49168610241109006,0.13232563015082238,0.07181315608915617
1667915996890359600,1.137359619140625,-2.083662671304464,0.1577774562794848,0.8484317863653,-0.40890394909652583,-0.48765229675992905,0.1321550593906154,0.0704262312376243
1667915996900434400,1.147434326171875,-2.092882712490044,0.16013626954403365,0.8503571426735396,-0.41221166095443973,-0.48365278491517694,0.13164022804824546,0.06903653636041247
1667915996910509600,1.157509521484375,-2.102017211505367,0.16204032484277575,0.8523227985494387,-0.41455723439128894,-0.479730869257119,0.13094636843719107,0.06779758543645226
1667915996920584700,1.167584716796875,-2.1108843372604005,0.16361086304992453,0.8542619094198707,-0.4163232512327771,-0.4759275531254995,0.13023498466977115,0.06682546325682538
1667915996930658600,1.177658447265625,-2.1193397069228945,0.16522521201304857,0.8560699028481392,-0.4183362334516017,-0.4722638045485109,0.12966056990105554,0.06598512167066536
1667915996940733700,1.187733642578125,-2.127203772047895,0.16729081306176188,0.8576281715747937,-0.42139876234900725,-0.46879637614607533,0.12929662411171586,0.06497190265979662
1667915996950808600,1.19780859375,-2.134266569925964,0.1699638091966514,0.8588576914937219,-0.4257123308964779,-0.4656388815538714,0.12905850038803277,0.06344481029145056
1667915996960883700,1.2078837890625,-2.1404204593685203,0.17310747351479983,0.8597609906227768,-0.43078815426161665,-0.4629067499120392,0.12869399598824657,0.0610648629530582
1667915996970958600,1.21795849609375,-2.1457780992764923,0.1762507072230084,0.8604612316524077,-0.4354275313103681,-0.4606494815995984,0.12784473760516515,0.05766323713412249
1667915996981033500,1.228033447265625,-2.1507925133815857,0.179032777536774,0.8611419797616159,-0.43888046486859245,-0.45869463241545594,0.12641620934562,0.05350739006657893
1667915996991107600,1.238107666015625,-2.1559372892244797,0.18128677771517202,0.861951866216244,-0.4409620763493722,-0.4567989357152226,0.12453482398561722,0.04908253869521966
1667915997001182500,1.248182373046875,-2.161521261269058,0.18303389808245463,0.8629599646321676,-0.4419424957687448,-0.45475971749732697,0.12244251076054584,0.04486813480404931
1667915997011257600,1.258257568359375,-2.1678565902565405,0.1842749065253774,0.8642392359833293,-0.44203910221531917,-0.45237706543521367,0.12036723539652147,0.04134046659063738
1667915997021332500,1.26833251953125,-2.175203097815818,0.18506707222494262,0.8658362646363076,-0.4415547545860478,-0.4494775666067549,0.11852315076505822,0.03888608907987999
1667915997031407600,1.27840771484375,-2.1833685538856873,0.1854462865082935,0.8676935577094901,-0.440708530475977,-0.44610651551260166,0.11707500447800158,0.037721806238650304
1667915997041482800,1.288482666015625,-2.191882194015574,0.1855126227928774,0.8696761472387237,-0.43975544732948485,-0.44245706158762305,0.11610437349877857,0.03779266431707288
1667915997051556600,1.298556640625,-2.20027091612843,0.18532879521433193,0.8716604922163311,-0.4387244615389208,-0.43876510867793606,0.11552667851151771,0.03877818299930404
1667915997061631700,1.3086318359375,-2.2081607767034854,0.18496788708904602,0.873547942952757,-0.4375881735088028,-0.4352424504453301,0.11517353505976705,0.04021829779032145
1667915997071706600,1.31870654296875,-2.2153159387916896,0.18475978224402473,0.8752208527940287,-0.43685384306278413,-0.43201933042041984,0.11494174441963632,0.041571200930545095
1667915997081781500,1.328781494140625,-2.2217453875165303,0.18504588345875309,0.8766165276702939,-0.4370802077843685,-0.42910608546755524,0.11475825938495368,0.04240204923189774
1667915997091856600,1.338856689453125,-2.2275361838187924,0.185961178434958,0.8777312927213191,-0.43844635107069385,-0.4264806607043334,0.11454506102284419,0.04247464671956996
1667915997101931500,1.348931640625,-2.2328017393889774,0.18749157991209736,0.8785953995562257,-0.4408552151030241,-0.4241118606048689,0.11421979061391017,0.041683229196259074
1667915997112006700,1.359006591796875,-2.2377635040065225,0.18949807950331235,0.8792861819899276,-0.44402740945386693,-0.42190808329878904,0.11375399370502079,0.04015387596966564
1667915997122080500,1.36908056640625,-2.2427571378861586,0.19186016590382637,0.8798997364350857,-0.4477969426136456,-0.41970148767681276,0.11321095931052819,0.038189874838454395
1667915997132155600,1.37915576171875,-2.2480159410872385,0.1943892356624295,0.880524096932134,-0.4518729260000083,-0.41737181428892484,0.11265426488612952,0.036132275292016285
1667915997142230500,1.38923046875,-2.253598049026528,0.19676611625854823,0.8812392041131248,-0.45565658574225143,-0.41489777984672077,0.11207312377165858,0.034257511465821254
1667915997152305700,1.3993056640625,-2.2595865207060544,0.1987240384413633,0.8821229975972823,-0.45858561910240025,-0.41226149655684297,0.11139275753842441,0.03267750270174451
1667915997162380800,1.409380859375,-2.265935265422961,0.1999085509859348,0.8832466196494972,-0.45988057636023905,-0.4095205566961422,0.11047653266712687,0.03142789924934842
1667915997172455400,1.419455322265625,-2.2726474757811324,0.2003185734846965,0.8846118941140734,-0.45955365245914587,-0.40666716204601827,0.10934371759787678,0.030532278278261188
1667915997182529800,1.42952978515625,-2.2796272529868635,0.20029785120635019,0.8861189457534725,-0.4584421708714798,-0.4036851309755081,0.10822288591422352,0.030086709475435146
1667915997192604400,1.4396044921875,-2.2867231720611008,0.20019331418140465,0.8876555207760976,-0.4573589559233673,-0.4005935453478332,0.10730874011587092,0.030118645612461595
1667915997202679600,1.449679443359375,-2.2939574149146105,0.20028388934911795,0.8891630352145989,-0.4568893616537133,-0.39735910991466605,0.1066827509040014,0.030552214070335384
1667915997212754400,1.45975439453125,-2.301606487427377,0.2007244838834588,0.8906637799598676,-0.45733595396746657,-0.3938441382274319,0.10636952295221846,0.03137578769481499
1667915997222829600,1.46982958984375,-2.3097899816431586,0.20136123644861842,0.8922148083177757,-0.4583238083454939,-0.3900162261403058,0.10627234966421235,0.0325729887914449
1667915997232904700,1.47990478515625,-2.3185887075432663,0.20193398163978593,0.8938883377533585,-0.459216381513365,-0.3858804411677243,0.10621929054874257,0.034058206273732766
1667915997242978600,1.489978515625,-2.3280517675879895,0.20230447378413852,0.8957214425576371,-0.45970553755471194,-0.38142717346383903,0.10615682162770557,0.03585271603853834
1667915997253053700,1.5000537109375,-2.3381193743209145,0.20241526926095388,0.8977099666329257,-0.45967840460098197,-0.3766845223083889,0.10608290124795766,0.03797908704431536
1667915997263128600,1.510128662109375,-2.3486522483331926,0.20231470298591622,0.8998106385268922,-0.45924585981947286,-0.3717103790431891,0.10602411916998469,0.04040930745022696
1667915997273203700,1.52020361328125,-2.3594398892499133,0.20215731006376178,0.9019438836038279,-0.45873554363224445,-0.36659037903400166,0.10602477524980182,0.04305224354457434
1667915997283278600,1.530278564453125,-2.370316075275271,0.20200802548538907,0.9040618271937899,-0.4582554658621468,-0.361407128381083,0.10606493187210905,0.04578022099176231
1667915997293353500,1.540353515625,-2.3811477802409873,0.20167466613882903,0.9061809378007191,-0.4574071345298881,-0.35623893285899155,0.1060999671257342,0.04862195527330374
1667915997303427600,1.550427490234375,-2.3918844901835215,0.20098231046805243,0.9083306336329788,-0.4557875231311882,-0.35113704880075847,0.10603957433373239,0.051516100251622815
1667915997313502500,1.56050244140625,-2.402411335736413,0.1998409528785763,0.910509538282035,-0.45318389260539016,-0.34617455262677316,0.10582648982880037,0.05437914859231493
1667915997323577600,1.57057763671875,-2.412465163320681,0.19834347791261153,0.9126497833458741,-0.4498060684116629,-0.341469896720424,0.10549287474225603,0.05713051766055624
1667915997333652500,1.580652587890625,-2.4217302619935075,0.1969039573679366,0.9146081232632235,-0.4465622727043382,-0.3371319599100481,0.1051799278829323,0.0596669963813912
1667915997343727400,1.590727294921875,-2.4300234221155526,0.19592250298660602,0.9162744028666323,-0.4443057597521824,-0.3332146203796131,0.10499388407244864,0.061877410576706274
1667915997353802200,1.60080224609375,-2.4374737698964486,0.19558650257617075,0.9176402313811206,-0.4434134958726473,-0.3296452665825761,0.10495899640880164,0.06372398500349033
1667915997363877400,1.61087744140625,-2.444443703058785,0.19577499139406065,0.918800378228497,-0.44359681735209344,-0.3262691460087256,0.10500708000386966,0.06525671657567661
1667915997373951200,1.620951171875,-2.4514542236218526,0.19600415740571656,0.9199499658778816,-0.4437682644650232,-0.3228973844480651,0.10493660586060509,0.06654349305764755
1667915997384026400,1.6310263671875,-2.459001136958635,0.19567917727349135,0.9213010034138618,-0.44256558974485777,-0.3193782313874659,0.10445939331398356,0.06753707926052246
1667915997394101500,1.6411015625,-2.4673790054070954,0.19450748281590446,0.9229608289470002,-0.43933324485761877,-0.31560687300398227,0.10345233865040307,0.06824207028233503
1667915997404176100,1.651176025390625,-2.476684898703343,0.19251332983159403,0.9249317281563966,-0.43412650082154997,-0.311531405266716,0.10192231788444195,0.06864838091261564
1667915997414251300,1.661251220703125,-2.486912658036365,0.18990551668776057,0.9271572371511495,-0.4274127070611536,-0.307124412308858,0.09994981570286318,0.06874327940383931
1667915997424326400,1.671326416015625,-2.497980671569656,0.18692988568231483,0.9295626209205915,-0.41973339571734186,-0.30239406983794326,0.09761411602277721,0.06847739353436826
1667915997434400300,1.681400146484375,-2.50972224848957,0.18382128961444283,0.9320626259187537,-0.41166060718033476,-0.29737282843981394,0.09507007278411618,0.06794788259248721
1667915997444475400,1.691475341796875,-2.521876374795997,0.180612918803618,0.9345997956318254,-0.40337868898517126,-0.2921462245597639,0.0924804946599446,0.06738472221483299
1667915997454550300,1.70155029296875,-2.534188255305495,0.17725478822388727,0.9371358114361668,-0.3949037110137346,-0.28680204051928515,0.09001058958664566,0.06708052070648787
1667915997464625400,1.71162548828125,-2.5462794435768843,0.17385384267795553,0.9395881690223367,-0.3865575171863804,-0.2814851678233126,0.08783481461076113,0.06723319004573435
1667915997474700300,1.7217001953125,-2.5577556966719794,0.17050494847993228,0.941882772918157,-0.3785890967642076,-0.2763680017048979,0.086056192688867,0.06791767018429179
1667915997484775400,1.731775390625,-2.5684608019860566,0.1673189237692175,0.9439828008677554,-0.371238723414029,-0.2715179546888543,0.08472822264022324,0.06915890337423422
1667915997494849300,1.741849365234375,-2.5784167896799004,0.16432084944748687,0.9458961284675851,-0.36451256273543314,-0.2669398000657993,0.08379857955378335,0.07086124243654013
